yr,mnth,hr,holiday,weekday,workingday,temp,atemp,hum,windspeed,cnt,mnth_sin,mnth_cos,hr_sin,hr_cos,weathersit_1,weathersit_2,weathersit_3,season_2,season_3,season_4
1,2,18,0,1,1,0.52,0.5,0.27,0.4179,527,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,True,False,False,False,False,False
1,1,21,0,4,1,0.26,0.2727,0.6,0.1343,97,0.49999999999999994,0.8660254037844387,-0.7071067811865477,0.7071067811865474,True,False,False,False,False,False
1,10,1,0,0,0,0.5,0.4848,0.72,0.2836,133,-0.8660254037844386,0.5000000000000001,0.25881904510252074,0.9659258262890683,False,True,False,False,False,True
1,12,17,0,2,1,0.52,0.5,0.59,0.2239,743,-2.4492935982947064e-16,1.0,-0.9659258262890683,-0.25881904510252063,True,False,False,False,False,True
0,11,0,0,5,1,0.34,0.3333,0.76,0.1642,29,-0.5000000000000004,0.8660254037844384,0.0,1.0,True,False,False,False,False,True
0,2,22,0,5,1,0.54,0.5152,0.1,0.2537,107,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,True,False,False,False,False,False
1,2,20,0,1,1,0.48,0.4697,0.33,0.3582,219,0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,False
1,9,6,0,6,0,0.5,0.4848,0.63,0.2537,37,-1.0,-1.8369701987210297e-16,1.0,6.123233995736766e-17,True,False,False,False,False,True
0,6,8,0,5,1,0.7,0.6667,0.74,0.2239,466,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,True,False,False,False,True,False
1,10,21,0,4,1,0.42,0.4242,0.62,0.1343,260,-0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,True,False,False,False,False,True
0,9,7,0,5,1,0.6,0.5606,0.83,0.1045,259,-1.0,-1.8369701987210297e-16,0.9659258262890683,-0.25881904510252063,True,False,False,False,True,False
0,6,11,0,0,0,0.78,0.7273,0.55,0.1045,367,1.2246467991473532e-16,-1.0,0.258819045102521,-0.9659258262890682,True,False,False,True,False,False
1,10,17,0,3,1,0.54,0.5152,0.56,0.1045,888,-0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063,True,False,False,False,False,True
0,5,8,0,4,1,0.52,0.5,0.88,0.0,487,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,False,True,False,True,False,False
1,10,12,0,3,1,0.62,0.6061,0.61,0.0896,316,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,True,False,False,False,False,True
1,1,19,1,1,0,0.26,0.2424,0.56,0.2836,144,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,False
1,10,17,0,0,0,0.52,0.5,0.39,0.2537,491,-0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063,True,False,False,False,False,True
0,9,4,0,3,1,0.6,0.5455,0.88,0.0,4,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,True,False,False,False,False,True
0,3,23,0,2,1,0.28,0.2727,0.61,0.194,41,1.0,6.123233995736766e-17,-0.25881904510252157,0.9659258262890681,True,False,False,False,False,False
1,11,3,0,6,0,0.34,0.3182,0.49,0.2537,28,-0.5000000000000004,0.8660254037844384,0.7071067811865476,0.7071067811865476,False,True,False,False,False,True
0,4,23,0,6,0,0.54,0.5152,0.88,0.1642,117,0.8660254037844387,-0.4999999999999998,-0.25881904510252157,0.9659258262890681,False,True,False,True,False,False
1,8,15,0,5,1,0.76,0.6818,0.48,0.1343,350,-0.8660254037844385,-0.5000000000000004,-0.7071067811865471,-0.7071067811865479,False,True,False,False,True,False
1,8,11,0,4,1,0.76,0.6818,0.48,0.0896,278,-0.8660254037844385,-0.5000000000000004,0.258819045102521,-0.9659258262890682,True,False,False,False,True,False
1,10,14,0,0,0,0.5,0.4848,0.59,0.4478,402,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,False,True,False,False,False,True
0,9,19,0,0,0,0.54,0.5152,0.68,0.1045,245,-1.0,-1.8369701987210297e-16,-0.9659258262890684,0.2588190451025203,False,True,False,False,True,False
0,7,16,0,2,1,0.86,0.7576,0.36,0.2836,254,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,True,False,False,False,True,False
1,7,0,0,2,1,0.68,0.6364,0.79,0.1343,38,-0.4999999999999997,-0.8660254037844388,0.0,1.0,True,False,False,False,True,False
0,5,23,0,0,0,0.54,0.5152,0.88,0.2239,69,0.49999999999999994,-0.8660254037844387,-0.25881904510252157,0.9659258262890681,True,False,False,True,False,False
0,9,21,1,1,0,0.66,0.5909,0.94,0.2985,60,-1.0,-1.8369701987210297e-16,-0.7071067811865477,0.7071067811865474,False,True,False,False,True,False
0,7,13,0,5,1,0.94,0.9848,0.51,0.1642,123,-0.4999999999999997,-0.8660254037844388,-0.2588190451025208,-0.9659258262890683,True,False,False,False,True,False
0,9,19,1,1,0,0.66,0.5909,0.94,0.1045,175,-1.0,-1.8369701987210297e-16,-0.9659258262890684,0.2588190451025203,False,False,True,False,True,False
0,3,6,0,6,0,0.18,0.1818,0.55,0.194,10,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,True,False,False,True,False,False
0,3,0,0,3,1,0.32,0.3485,0.57,0.0,11,1.0,6.123233995736766e-17,0.0,1.0,False,True,False,True,False,False
1,6,21,0,4,1,0.62,0.6212,0.41,0.3284,313,1.2246467991473532e-16,-1.0,-0.7071067811865477,0.7071067811865474,True,False,False,True,False,False
1,2,0,0,2,1,0.3,0.2879,0.7,0.194,23,0.8660254037844386,0.5000000000000001,0.0,1.0,True,False,False,False,False,False
1,11,16,0,4,1,0.4,0.4091,0.54,0.1642,344,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,False,True,False,False,False,True
1,6,1,0,3,1,0.64,0.5909,0.78,0.0,28,1.2246467991473532e-16,-1.0,0.25881904510252074,0.9659258262890683,True,False,False,True,False,False
0,3,15,0,6,0,0.5,0.4848,0.29,0.4179,313,1.0,6.123233995736766e-17,-0.7071067811865471,-0.7071067811865479,True,False,False,False,False,False
0,8,4,0,2,1,0.64,0.6061,0.69,0.2985,5,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,True,False,False,False,True,False
1,2,0,1,1,0,0.24,0.2576,0.87,0.0896,41,0.8660254037844386,0.5000000000000001,0.0,1.0,False,True,False,False,False,False
0,12,16,0,3,1,0.38,0.3939,0.54,0.1045,245,-2.4492935982947064e-16,1.0,-0.8660254037844385,-0.5000000000000004,False,True,False,False,False,True
1,1,10,0,2,1,0.16,0.1212,0.47,0.4627,60,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,True,False,False,False,False,False
0,8,10,0,2,1,0.82,0.7273,0.36,0.2985,140,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,-0.8660254037844387,True,False,False,False,True,False
0,5,17,0,2,1,0.7,0.6515,0.61,0.1045,548,0.49999999999999994,-0.8660254037844387,-0.9659258262890683,-0.25881904510252063,True,False,False,True,False,False
1,7,16,0,2,1,0.8,0.7576,0.55,0.2985,455,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,True,False,False,False,True,False
1,7,8,0,5,1,0.68,0.6364,0.83,0.1642,691,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,False,True,False,False,True,False
1,4,12,0,5,1,0.46,0.4545,0.36,0.3582,307,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,True,False,False,True,False,False
1,4,11,0,1,1,0.52,0.5,0.27,0.4179,223,0.8660254037844387,-0.4999999999999998,0.258819045102521,-0.9659258262890682,True,False,False,True,False,False
1,3,16,0,5,1,0.4,0.4091,0.62,0.2836,367,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,False,False,True,True,False,False
1,7,14,0,6,0,0.96,0.8636,0.3,0.1343,308,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,False,True,False,False,True,False
0,7,2,0,0,0,0.8,0.7879,0.63,0.0896,60,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,True,False,False,False,True,False
0,12,1,0,1,1,0.2,0.2576,0.69,0.0,9,-2.4492935982947064e-16,1.0,0.25881904510252074,0.9659258262890683,True,False,False,False,False,True
1,9,17,0,2,1,0.66,0.6212,0.39,0.2836,967,-1.0,-1.8369701987210297e-16,-0.9659258262890683,-0.25881904510252063,True,False,False,False,False,True
0,11,21,0,6,0,0.36,0.3485,0.62,0.194,108,-0.5000000000000004,0.8660254037844384,-0.7071067811865477,0.7071067811865474,False,True,False,False,False,True
0,6,18,0,2,1,0.62,0.6212,0.51,0.3284,538,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210297e-16,True,False,False,True,False,False
0,5,12,0,0,0,0.72,0.6667,0.51,0.194,401,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,False,True,False,True,False,False
0,4,7,0,3,1,0.58,0.5455,0.88,0.2836,246,0.8660254037844387,-0.4999999999999998,0.9659258262890683,-0.25881904510252063,False,True,False,True,False,False
0,1,10,0,6,0,0.18,0.197,0.59,0.1642,59,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,True,False,False,False,False,False
0,7,2,0,6,0,0.6,0.5909,0.73,0.1343,58,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,True,False,False,False,True,False
0,4,5,0,5,1,0.46,0.4545,0.47,0.1343,25,0.8660254037844387,-0.4999999999999998,0.9659258262890683,0.25881904510252074,True,False,False,True,False,False
0,5,12,0,2,1,0.76,0.6818,0.45,0.3881,170,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,True,False,False,True,False,False
0,7,1,0,3,1,0.78,0.7121,0.49,0.194,10,-0.4999999999999997,-0.8660254037844388,0.25881904510252074,0.9659258262890683,True,False,False,False,True,False
0,1,15,0,1,1,0.16,0.1667,0.4,0.1642,57,0.49999999999999994,0.8660254037844387,-0.7071067811865471,-0.7071067811865479,True,False,False,False,False,False
1,1,1,0,5,1,0.22,0.2727,0.75,0.0,8,0.49999999999999994,0.8660254037844387,0.25881904510252074,0.9659258262890683,True,False,False,False,False,False
0,12,1,0,2,1,0.46,0.4545,0.88,0.2985,16,-2.4492935982947064e-16,1.0,0.25881904510252074,0.9659258262890683,False,True,False,False,False,True
0,4,10,0,4,1,0.42,0.4242,0.44,0.3582,98,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,True,False,False,True,False,False
0,7,1,0,5,1,0.72,0.697,0.79,0.0,34,-0.4999999999999997,-0.8660254037844388,0.25881904510252074,0.9659258262890683,True,False,False,False,True,False
1,6,12,0,3,1,0.68,0.6364,0.44,0.4179,334,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,False,True,False,True,False,False
1,2,6,0,5,1,0.28,0.2879,0.96,0.1343,71,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,False,True,False,False,False,False
1,7,7,0,5,1,0.66,0.5909,0.89,0.194,360,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,-0.25881904510252063,False,True,False,False,True,False
1,10,15,0,4,1,0.6,0.6061,0.6,0.194,353,-0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,False,True,False,False,False,True
0,8,21,0,2,1,0.62,0.6212,0.57,0.0,211,-0.8660254037844385,-0.5000000000000004,-0.7071067811865477,0.7071067811865474,True,False,False,False,True,False
0,10,21,0,3,1,0.5,0.4848,0.82,0.1045,201,-0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,True,False,False,False,False,True
0,8,1,0,3,1,0.6,0.5909,0.69,0.0,15,-0.8660254037844385,-0.5000000000000004,0.25881904510252074,0.9659258262890683,True,False,False,False,True,False
0,11,6,0,2,1,0.32,0.3182,0.81,0.194,93,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,True,False,False,False,False,True
1,10,3,0,3,1,0.6,0.5152,0.94,0.0,7,-0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476,False,True,False,False,False,True
0,11,1,0,5,1,0.26,0.2273,0.44,0.3284,10,-0.5000000000000004,0.8660254037844384,0.25881904510252074,0.9659258262890683,True,False,False,False,False,True
1,10,5,0,5,1,0.52,0.5,0.77,0.0,41,-0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074,True,False,False,False,False,True
1,7,4,0,1,1,0.66,0.5909,0.89,0.3881,2,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,False,False,True,False,True,False
0,10,11,0,2,1,0.6,0.5909,0.73,0.1642,123,-0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,False,True,False,False,False,True
0,12,15,0,3,1,0.38,0.3939,0.54,0.1045,167,-2.4492935982947064e-16,1.0,-0.7071067811865471,-0.7071067811865479,False,True,False,False,False,True
1,6,16,0,4,1,0.9,0.8182,0.35,0.1343,320,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,True,False,False,False,True,False
1,6,0,0,1,1,0.7,0.6515,0.65,0.1045,41,1.2246467991473532e-16,-1.0,0.0,1.0,True,False,False,True,False,False
0,9,14,0,3,1,0.72,0.6818,0.62,0.2537,170,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,True,False,False,False,False,True
1,6,9,0,0,0,0.72,0.6667,0.51,0.0,232,1.2246467991473532e-16,-1.0,0.7071067811865476,-0.7071067811865475,True,False,False,False,True,False
0,6,21,0,4,1,0.7,0.6667,0.74,0.194,234,1.2246467991473532e-16,-1.0,-0.7071067811865477,0.7071067811865474,True,False,False,False,True,False
0,2,5,0,6,0,0.2,0.2273,1.0,0.0896,9,0.8660254037844386,0.5000000000000001,0.9659258262890683,0.25881904510252074,False,False,True,False,False,False
0,7,12,0,0,0,0.9,0.8636,0.45,0.1642,246,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,True,False,False,False,True,False
1,9,22,0,4,1,0.64,0.5758,0.89,0.1642,217,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,True,False,False,False,True,False
1,4,17,1,1,0,0.8,0.697,0.33,0.3881,712,0.8660254037844387,-0.4999999999999998,-0.9659258262890683,-0.25881904510252063,True,False,False,True,False,False
0,7,13,0,6,0,0.88,0.7576,0.29,0.0,308,-0.4999999999999997,-0.8660254037844388,-0.2588190451025208,-0.9659258262890683,True,False,False,False,True,False
0,5,11,0,3,1,0.74,0.6667,0.51,0.0896,140,0.49999999999999994,-0.8660254037844387,0.258819045102521,-0.9659258262890682,True,False,False,True,False,False
1,6,4,0,3,1,0.6,0.6212,0.4,0.2537,11,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,True,False,False,False,True,False
1,9,13,0,6,0,0.68,0.6364,0.36,0.194,704,-1.0,-1.8369701987210297e-16,-0.2588190451025208,-0.9659258262890683,True,False,False,False,True,False
0,6,0,0,3,1,0.7,0.6667,0.79,0.1642,34,1.2246467991473532e-16,-1.0,0.0,1.0,True,False,False,True,False,False
1,9,11,0,4,1,0.66,0.6212,0.5,0.1642,254,-1.0,-1.8369701987210297e-16,0.258819045102521,-0.9659258262890682,True,False,False,False,True,False
0,2,18,0,6,0,0.34,0.3333,0.46,0.194,137,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,True,False,False,False,False,False
0,11,6,0,6,0,0.3,0.3182,0.75,0.0896,10,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,False,True,False,False,False,True
0,7,20,0,5,1,0.7,0.6515,0.51,0.2239,343,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,True,False,False,False,True,False
1,6,5,0,6,0,0.6,0.6212,0.56,0.1045,19,1.2246467991473532e-16,-1.0,0.9659258262890683,0.25881904510252074,True,False,False,True,False,False
0,1,6,0,5,1,0.18,0.197,0.8,0.1343,16,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,False,True,False,False,False,False
1,12,4,0,2,1,0.34,0.3182,0.76,0.2836,8,-2.4492935982947064e-16,1.0,0.8660254037844386,0.5000000000000001,False,True,False,False,False,True
1,2,15,0,1,1,0.36,0.3485,0.27,0.1343,155,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,True,False,False,False,False,False
0,1,4,0,3,1,0.24,0.2273,0.48,0.2239,2,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,True,False,False,False,False,False
1,9,13,0,3,1,0.7,0.6515,0.58,0.2239,340,-1.0,-1.8369701987210297e-16,-0.2588190451025208,-0.9659258262890683,True,False,False,False,False,True
1,2,22,0,3,1,0.34,0.3485,0.49,0.1045,107,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,True,False,False,False,False,False
0,6,22,0,3,1,0.74,0.697,0.66,0.1343,129,1.2246467991473532e-16,-1.0,-0.5000000000000004,0.8660254037844384,True,False,False,True,False,False
0,7,7,0,6,0,0.64,0.6061,0.65,0.0,45,-0.4999999999999997,-0.8660254037844388,0.9659258262890683,-0.25881904510252063,True,False,False,False,True,False
1,5,18,0,3,1,0.74,0.6667,0.48,0.1642,796,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,True,False,False,True,False,False
0,11,3,0,3,1,0.46,0.4545,0.94,0.1045,5,-0.5000000000000004,0.8660254037844384,0.7071067811865476,0.7071067811865476,False,True,False,False,False,True
0,3,7,0,3,1,0.22,0.2121,0.64,0.2537,110,1.0,6.123233995736766e-17,0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False
1,11,8,0,6,0,0.32,0.3485,0.76,0.0,146,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,True,False,False,False,False,True
0,9,17,0,2,1,0.74,0.6667,0.51,0.2239,579,-1.0,-1.8369701987210297e-16,-0.9659258262890683,-0.25881904510252063,True,False,False,False,True,False
1,12,10,0,1,1,0.2,0.2121,0.69,0.1343,120,-2.4492935982947064e-16,1.0,0.49999999999999994,-0.8660254037844387,False,True,False,False,False,False
1,11,12,0,6,0,0.4,0.4091,0.4,0.1642,476,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,True,False,False,False,False,True
1,1,19,0,5,1,0.36,0.3333,0.5,0.3881,251,0.49999999999999994,0.8660254037844387,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,False
0,10,8,0,2,1,0.56,0.5303,0.83,0.1045,406,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,False,True,False,False,False,True
0,3,12,0,2,1,0.34,0.3333,0.25,0.1642,106,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,True,False,False,True,False,False
0,12,19,0,1,1,0.46,0.4545,0.77,0.0,308,-2.4492935982947064e-16,1.0,-0.9659258262890684,0.2588190451025203,False,True,False,False,False,True
0,3,4,0,4,1,0.24,0.2273,0.93,0.2537,2,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,False,False,True,True,False,False
1,10,16,0,5,1,0.46,0.4545,0.41,0.3582,520,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,True,False,False,False,False,True
0,1,18,0,0,0,0.36,0.3333,0.46,0.3284,53,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,False,True,False,False,False,False
0,5,11,0,4,1,0.52,0.5,0.36,0.4478,148,0.49999999999999994,-0.8660254037844387,0.258819045102521,-0.9659258262890682,True,False,False,True,False,False
0,1,17,0,0,0,0.22,0.2121,0.37,0.2537,105,0.49999999999999994,0.8660254037844387,-0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False
1,1,15,0,4,1,0.42,0.4242,0.71,0.1045,164,0.49999999999999994,0.8660254037844387,-0.7071067811865471,-0.7071067811865479,False,True,False,False,False,False
0,3,3,0,0,0,0.42,0.4242,0.82,0.2985,11,1.0,6.123233995736766e-17,0.7071067811865476,0.7071067811865476,False,True,False,False,False,False
1,7,11,0,4,1,0.8,0.803,0.66,0.2239,212,-0.4999999999999997,-0.8660254037844388,0.258819045102521,-0.9659258262890682,True,False,False,False,True,False
0,9,4,0,0,0,0.6,0.5152,0.94,0.1343,8,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,False,False,True,False,False,True
0,8,12,0,5,1,0.76,0.7273,0.66,0.1045,243,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,False,True,False,False,True,False
0,9,21,0,4,1,0.64,0.5606,0.94,0.1045,82,-1.0,-1.8369701987210297e-16,-0.7071067811865477,0.7071067811865474,False,False,True,False,True,False
1,1,23,0,0,0,0.26,0.2424,0.56,0.2537,30,0.49999999999999994,0.8660254037844387,-0.25881904510252157,0.9659258262890681,True,False,False,False,False,False
0,10,13,0,0,0,0.52,0.5,0.55,0.194,415,-0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683,True,False,False,False,False,True
0,1,22,0,2,1,0.22,0.2273,0.64,0.1642,53,0.49999999999999994,0.8660254037844387,-0.5000000000000004,0.8660254037844384,True,False,False,False,False,False
0,4,0,0,2,1,0.62,0.6061,0.69,0.2836,27,0.8660254037844387,-0.4999999999999998,0.0,1.0,True,False,False,True,False,False
1,4,0,0,6,0,0.52,0.5,0.77,0.2239,142,0.8660254037844387,-0.4999999999999998,0.0,1.0,True,False,False,True,False,False
0,5,12,0,1,1,0.6,0.6212,0.43,0.194,195,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,True,False,False,True,False,False
1,6,4,0,0,0,0.66,0.6212,0.65,0.0,13,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,False,True,False,False,True,False
1,2,9,0,5,1,0.26,0.303,1.0,0.0,283,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,False,True,False,False,False,False
0,3,21,0,5,1,0.3,0.2879,0.7,0.2239,70,1.0,6.123233995736766e-17,-0.7071067811865477,0.7071067811865474,False,True,False,False,False,False
1,3,20,0,1,1,0.26,0.2273,0.37,0.4627,179,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,False
0,2,3,0,5,1,0.32,0.3333,0.93,0.1045,2,0.8660254037844386,0.5000000000000001,0.7071067811865476,0.7071067811865476,False,True,False,False,False,False
1,7,23,0,1,1,0.74,0.7121,0.74,0.0896,166,-0.4999999999999997,-0.8660254037844388,-0.25881904510252157,0.9659258262890681,True,False,False,False,True,False
1,4,17,0,0,0,0.52,0.5,0.55,0.2836,555,0.8660254037844387,-0.4999999999999998,-0.9659258262890683,-0.25881904510252063,True,False,False,True,False,False
0,10,16,0,5,1,0.5,0.4848,0.45,0.2537,302,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,True,False,False,False,False,True
0,8,14,0,3,1,0.76,0.7121,0.58,0.2239,147,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,False,True,False,False,True,False
1,12,21,0,0,0,0.2,0.2121,0.51,0.1642,47,-2.4492935982947064e-16,1.0,-0.7071067811865477,0.7071067811865474,True,False,False,False,False,False
1,4,0,0,1,1,0.44,0.4394,0.72,0.1045,48,0.8660254037844387,-0.4999999999999998,0.0,1.0,True,False,False,True,False,False
1,2,12,0,1,1,0.28,0.2576,0.28,0.3284,118,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,True,False,False,False,False,False
0,1,7,0,3,1,0.14,0.1515,0.69,0.1343,54,0.49999999999999994,0.8660254037844387,0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False
1,7,22,0,5,1,0.74,0.6667,0.45,0.0,263,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,True,False,False,False,True,False
0,3,16,0,5,1,0.68,0.6364,0.39,0.2836,204,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,True,False,False,False,False,False
1,10,8,0,2,1,0.46,0.4545,0.72,0.0896,761,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,False,True,False,False,False,True
0,3,17,0,4,1,0.26,0.303,0.22,0.0,202,1.0,6.123233995736766e-17,-0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False
0,10,19,0,6,0,0.44,0.4394,0.67,0.0,220,-0.8660254037844386,0.5000000000000001,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,True
0,2,21,1,1,0,0.22,0.197,0.75,0.4478,34,0.8660254037844386,0.5000000000000001,-0.7071067811865477,0.7071067811865474,False,False,True,False,False,False
1,9,5,0,1,1,0.48,0.4697,0.82,0.0896,45,-1.0,-1.8369701987210297e-16,0.9659258262890683,0.25881904510252074,True,False,False,False,True,False
1,7,12,0,6,0,0.6,0.5606,0.83,0.2239,457,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,False,False,True,False,True,False
0,3,22,0,5,1,0.62,0.6212,0.5,0.1642,118,1.0,6.123233995736766e-17,-0.5000000000000004,0.8660254037844384,True,False,False,False,False,False
0,6,17,0,0,0,0.74,0.6667,0.51,0.0,390,1.2246467991473532e-16,-1.0,-0.9659258262890683,-0.25881904510252063,True,False,False,True,False,False
1,8,11,0,3,1,0.8,0.7424,0.52,0.0,239,-0.8660254037844385,-0.5000000000000004,0.258819045102521,-0.9659258262890682,False,True,False,False,True,False
0,2,16,0,6,0,0.22,0.2273,1.0,0.1343,71,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,False,False,True,False,False,False
1,10,16,0,4,1,0.6,0.6212,0.56,0.2836,450,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,True,False,False,False,False,True
0,4,3,0,3,1,0.26,0.2727,0.6,0.1343,4,0.8660254037844387,-0.4999999999999998,0.7071067811865476,0.7071067811865476,True,False,False,True,False,False
1,6,13,0,5,1,0.72,0.6818,0.7,0.2985,316,1.2246467991473532e-16,-1.0,-0.2588190451025208,-0.9659258262890683,True,False,False,True,False,False
1,11,16,0,0,0,0.3,0.2879,0.39,0.2239,228,-0.5000000000000004,0.8660254037844384,-0.8660254037844385,-0.5000000000000004,True,False,False,False,False,True
1,12,7,0,4,1,0.24,0.2273,0.7,0.2239,90,-2.4492935982947064e-16,1.0,0.9659258262890683,-0.25881904510252063,True,False,False,False,False,False
1,3,10,0,1,1,0.52,0.5,0.72,0.1343,184,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,True,False,False,False,False,False
1,12,18,0,5,1,0.24,0.2424,0.6,0.1343,213,-2.4492935982947064e-16,1.0,-1.0,-1.8369701987210297e-16,True,False,False,False,False,False
1,3,6,0,6,0,0.42,0.4242,0.94,0.194,30,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,False,True,False,False,False,False
1,5,6,0,2,1,0.52,0.5,0.77,0.1045,26,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,False,False,True,True,False,False
0,1,5,0,2,1,0.16,0.1818,0.55,0.1343,6,0.49999999999999994,0.8660254037844387,0.9659258262890683,0.25881904510252074,False,True,False,False,False,False
0,11,20,0,2,1,0.4,0.4091,0.71,0.0,209,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,True
0,9,17,0,4,1,0.64,0.5606,0.94,0.2836,113,-1.0,-1.8369701987210297e-16,-0.9659258262890683,-0.25881904510252063,False,False,True,False,True,False
0,7,14,0,0,0,0.82,0.7879,0.56,0.2537,375,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,True,False,False,False,True,False
